,Product,Price,Original Price,Discount,Rating,Rating & reviews,Category,Sub category,brand
5924,The Game of Life and How to Play It,₹249,,,4.5,(179),Books and Media,Self-help,The
5925,The Law of Success,₹460,₹600,23% off,4.4,(267),Books and Media,Self-help,The
5926,The Law of Success,"₹1,105","₹1,150",3% off,4.4,(267),Books and Media,Self-help,The
5927,The Book of Five Rings,₹281,₹445,36% off,4.4,(559),Books and Media,Self-help,The
5928,Atomic Habits (Malayalam),₹326,₹399,18% off,4.5,(469),Books and Media,Self-help,Atomic
5929,"When You're Ready, This is How You Heal (English)",₹243,₹461,47% off,4.7,(20),Books and Media,Self-help,When
5930,Becoming,,,,4.5,"(3,053)",Books and Media,Self-help,Becoming
5931,Clear Thinking,"₹1,027","₹3,005",65% off,4,(15),Books and Media,Self-help,Clear
5932,Vyaktitva Ka Sampoorna Vikas,₹174,₹300,42% off,4.5,(218),Books and Media,Self-help,Vyaktitva
5933,Rich Dad Poor Dad,₹599,"₹3,999",85% off,4.4,(646),Books and Media,Self-help,Rich
5934,Safalta ! Har Ek Ka Adhikaar.,₹294,₹351,16% off,4.8,(9),Books and Media,Self-help,Safalta
5935,Mastering The Market Cycle,₹518,₹799,35% off,4.5,(125),Books and Media,Self-help,Mastering
5936,Prerit Karne Ke Mission Par Agrasar,₹277,₹299,7% off,4.4,"(1,685)",Books and Media,Self-help,Prerit
5937,KAAF Nature Multicolor Wallpaper,₹47,₹399,88% off,3.7,"(6,242)",Books and Media,Self-help,KAAF
5938,Influence,"₹2,179","₹3,800",42% off,4.4,"(1,098)",Books and Media,Self-help,Influence
5939,The Law Of Success,₹580,"₹1,395",58% off,4.4,(267),Books and Media,Self-help,The
5940,Vaad Vivad 1 Edition,₹289,₹295,2% off,3.9,(10),Books and Media,Self-help,Vaad
5941,How to Win Friends and Influence People,₹149,₹350,57% off,4.5,"(28,986)",Books and Media,Self-help,How
5942,It Didn't Start With You,₹268,"₹2,412",88% off,4.5,(64),Books and Media,Self-help,It
5943,You Can Win (Bangla),₹315,₹399,21% off,4.6,"(1,746)",Books and Media,Self-help,You
5944,Atomic Habits (Marathi),₹349,₹383,8% off,4.5,(726),Books and Media,Self-help,Atomic
5945,Breaking the Habit of Being Yourself,₹303,₹499,39% off,4.6,(423),Books and Media,Self-help,Breaking
5946,Breaking the Habit of Being Yourself,₹216,"₹2,044",89% off,4.3,(40),Books and Media,Self-help,Breaking
5947,Super Gut,₹339,"₹1,052",67% off,4.7,(9),Books and Media,Self-help,Super
5948,Rich Dad's CASHFLOW Quadrant,₹300,₹999,69% off,4.6,"(2,149)",Books and Media,Self-help,Rich
5949,Inspiring Thoughts,₹150,₹230,34% off,4.2,(952),Books and Media,Self-help,Inspiring
5950,Win Every Argument,₹999,"₹1,999",50% off,4.4,(19),Books and Media,Self-help,Win
5951,Positive Thinking,₹164,₹300,45% off,4.4,(20),Books and Media,Self-help,Positive
5952,"MILTON Aura 1000 Thermosteel Bottle, 1.05 Litre,|24 Hou...",₹931,"₹1,165",20% off,4.4,"(67,777)",Books and Media,Self-help,MILTON
5953,The Law of Success,₹536,₹595,9% off,4.4,(267),Books and Media,Self-help,The
5954,You Can Win,,,,4.5,"(14,689)",Books and Media,Self-help,You
5955,Flow,₹620,₹799,22% off,4.3,(696),Books and Media,Self-help,Flow
5956,The Difficulty of Being Good,₹449,₹599,25% off,4.5,(838),Books and Media,Self-help,The
5957,Aapka Bhavishya Aapke Haath Mein First Edition,₹272,₹335,18% off,4.5,"(2,364)",Books and Media,Self-help,Aapka
5958,"The Secret to Love, Health, and Money",₹209,₹767,72% off,4.4,(413),Books and Media,Self-help,The
5959,Success Through a Positive Mental Attitude,₹153,₹195,21% off,4.5,"(2,256)",Books and Media,Self-help,Success
5960,The Book of Secrets,"₹1,949","₹2,499",22% off,5,(7),Books and Media,Self-help,The
5961,The Last Lecture,₹185,₹190,2% off,4.5,(140),Books and Media,Self-help,The
5962,The Power of Your Subconscious Mind in Tamil,₹213,₹250,14% off,4.3,(12),Books and Media,Self-help,The
5963,Desi Manager in Hindi,₹169,₹200,15% off,3.9,(9),Books and Media,Self-help,Desi
5964,Inspiring Stories from My Life,₹294,₹350,16% off,4.5,(26),Books and Media,Self-help,Inspiring
5965,Before You Start Up,₹149,₹199,25% off,4.2,"(1,162)",Books and Media,Self-help,Before
5966,31 Mantras for Personality Development,₹169,₹175,3% off,3.9,(34),Books and Media,Self-help,31
5967,Oyo Baby Printed Single Woollen Blanket for Mild Winte...,₹204,₹475,57% off,4.3,"(5,360)",Books and Media,Self-help,Oyo
5968,Flow,"₹1,252","₹1,399",10% off,4.3,(696),Books and Media,Self-help,Flow
5969,"Build, Don't Talk",₹224,₹251,10% off,4.5,(521),Books and Media,Self-help,"Build,"
5970,Memory,₹350,,,4.3,"(2,488)",Books and Media,Self-help,Memory
5971,Meditation and Its Methods,₹215,₹345,37% off,4.5,(811),Books and Media,Self-help,Meditation
5972,Million Dollar Habits,₹344,₹399,13% off,4.7,(313),Books and Media,Self-help,Million
5973,Aapke Avchetan Man Ki Shakti (Power of Your Subconsciou...,₹148,₹150,1% off,4.5,"(3,505)",Books and Media,Self-help,Aapke
5974,The Diary of a Young Girl,₹300,,,4.5,"(13,656)",Books and Media,Self-help,The
5975,The Diary of a Young Girl,₹299,,,4.5,"(13,656)",Books and Media,Self-help,The
5976,The Leader Who Had No Title,₹250,,,4.5,(106),Books and Media,Self-help,The
5977,Dopamine Detox: Baadhaaon ko door karne aur aapke dimaa...,₹240,₹245,2% off,4.5,(42),Books and Media,Self-help,Dopamine
5978,David and Goliath,₹449,₹599,25% off,4.5,(293),Books and Media,Self-help,David
5979,Raw Secret Agents Files of Top Secret Missions of India...,₹231,₹300,23% off,4.2,(52),Books and Media,Self-help,Raw
5980,Think and Grow Rich,"₹1,831","₹1,931",5% off,4.5,"(74,787)",Books and Media,Self-help,Think
5981,You Can Heal Your Life: 20Th Anniversary Limited Editio...,₹338,₹999,66% off,,,Books and Media,Self-help,You
5982,UZANIYA 300 cm 45 X 300CM Self Adhesive Sticker for Wal...,₹199,₹699,71% off,3.9,"(4,389)",Books and Media,Self-help,UZANIYA
5983,The Power of a Positive Attitude,"₹2,470","₹3,800",35% off,4.4,"(2,377)",Books and Media,Self-help,The
5984,Don't Shut Up,₹334,₹499,33% off,4.3,(16),Books and Media,Self-help,Don't
5985,Jeet Ke Mantra,₹150,,,4.6,(5),Books and Media,Self-help,Jeet
5986,Jeet Ke Mantra,₹140,,,4.6,(5),Books and Media,Self-help,Jeet
5987,Principles,₹530,"₹1,499",64% off,4.4,(257),Books and Media,Self-help,Principles
5988,The Millionaire Fastlane (Hindi),₹447,₹599,25% off,4.2,(74),Books and Media,Self-help,The
5989,Ameer Banane Aur Mahaan Hone Ka Vigyaan Hindi translati...,₹139,₹150,7% off,4.4,(269),Books and Media,Self-help,Ameer
5990,Chanakya Neeti with Chanakya Sutra Sahit in Hindi 1st E...,₹171,,,4.5,"(2,427)",Books and Media,Self-help,Chanakya
5991,"Dear Stranger, I Know How You Feel",₹198,₹300,34% off,4.5,"(5,145)",Books and Media,Self-help,Dear
5992,Babylon Ka Sabse Ameer Aadami,₹134,₹149,10% off,4.5,"(4,532)",Books and Media,Self-help,Babylon
5993,The Book of Thanks,₹179,₹249,28% off,3.3,(3),Books and Media,Self-help,The
5994,Psycho-cybernetics 1978 Edition,"₹2,280","₹3,800",40% off,4.4,(336),Books and Media,Self-help,Psycho-cybernetics
5995,The 4-Hour Work Week,₹476,₹799,40% off,4.4,"(2,329)",Books and Media,Self-help,The
5996,Mastering The Market Cycle,₹719,₹901,20% off,4.5,(125),Books and Media,Self-help,Mastering
5997,Oyo Baby Printed Single Woollen Blanket for Mild Winte...,₹207,₹475,56% off,4.3,"(5,360)",Books and Media,Self-help,Oyo
5998,A Leisure Book on Public Speaking Pub Spartan 1 Edition,₹240,₹495,51% off,4.4,(14),Books and Media,Self-help,A
5999,The Dip,₹265,₹299,11% off,4.5,(76),Books and Media,Self-help,The
6000,Feeling Is The Secret,₹200,,,4.3,(607),Books and Media,Self-help,Feeling
6001,The Secret of Success,₹200,,,4.2,(124),Books and Media,Self-help,The
6002,The Law of Success,"₹1,007","₹1,195",15% off,4.4,(267),Books and Media,Self-help,The
6003,No Bad Parts,₹275,"₹1,180",76% off,4,(8),Books and Media,Self-help,No
6004,Think Straight,₹175,₹200,12% off,4.4,"(1,061)",Books and Media,Self-help,Think
6005,3 Easy Steps to Win at Life,₹299,,,4.4,(56),Books and Media,Self-help,3
6006,Stay Hungry. Stay Foolish.,₹551,₹599,8% off,4.5,(52),Books and Media,Self-help,Stay
6007,Mazya Aayushyat Asa Ka Ghadat ?,₹158,₹175,9% off,4.4,(45),Books and Media,Self-help,Mazya
6008,Warren Buffett and the Interpretation of Financial Stat...,₹394,₹499,21% off,4.5,(347),Books and Media,Self-help,Warren
6009,"Rich Dad, Poor Dad",₹590,"₹3,899",84% off,4.1,(15),Books and Media,Self-help,Rich
6010,The Art of Public Speaking,₹159,₹195,18% off,4.4,(834),Books and Media,Self-help,The
6011,As A Man Thinketh,₹110,₹120,8% off,4.4,"(19,778)",Books and Media,Self-help,As
6012,MILTON Aura 1000 Thermosteel | 24 Hours Hot and Cold 1 ...,₹931,"₹1,165",20% off,4.4,"(67,777)",Books and Media,Self-help,MILTON
6013,The Law of Attraction,₹161,₹250,35% off,4.4,(475),Books and Media,Self-help,The
6014,Clear Thinking,₹260,₹799,67% off,4,(15),Books and Media,Self-help,Clear
6015,Meditation and its Methods,₹159,₹245,35% off,4.5,(811),Books and Media,Self-help,Meditation
6016,Memory,₹179,₹199,10% off,4.3,"(2,488)",Books and Media,Self-help,Memory
6017,Feeling is the Secret,₹285,₹345,17% off,4.3,(607),Books and Media,Self-help,Feeling
6018,Doglapan,₹228,₹283,19% off,4.3,(117),Books and Media,Self-help,Doglapan
6019,Spoken English Daily Use English Sentences on Most Comm...,₹299,,,4.4,(121),Books and Media,Self-help,Spoken
6020,Ikigai : Japanese Art of staying Young.. While growing ...,₹178,₹337,47% off,4.4,(110),Books and Media,Self-help,Ikigai
6021,Discipline Is Destiny,₹222,₹662,66% off,4.3,(293),Books and Media,Self-help,Discipline
6022,"Dear Stranger, I Know How You Feel - A Journey to Hope...",,,,4.5,"(5,145)",Books and Media,Self-help,Dear
6023,Rich Dad's Guide to Investing,₹839,"₹1,199",30% off,4.6,"(1,075)",Books and Media,Self-help,Rich
6024,The 4-Hour Work Week,₹224,"₹3,798",94% off,4.4,"(2,329)",Books and Media,Self-help,The
6025,Blink,₹299,"₹2,064",85% off,4.3,(964),Books and Media,Self-help,Blink
6026,Success Through a Positive Mental Attitude,₹529,₹595,11% off,4.5,"(2,256)",Books and Media,Self-help,Success
6027,Flipkart SmartBuy 113 cm Wall Black Education World Map...,₹199,₹799,75% off,4.2,"(5,521)",Books and Media,Self-help,Flipkart
6028,The Courage to Be Disliked,₹308,₹900,65% off,4.5,"(2,359)",Books and Media,Self-help,The
6029,Life's Amazing Secrets (Hindi): Jeevan Ke Adbhut Rahasy...,₹165,₹199,17% off,4.5,"(7,750)",Books and Media,Self-help,Life's
6030,Who Moved My Cheese,₹449,₹599,25% off,4.6,"(9,516)",Books and Media,Self-help,Who
6031,The Richest Man In Babylon,₹99,₹250,60% off,4.4,(714),Books and Media,Self-help,The
6032,Success Through a Positive Mental Attitude,₹195,,,4.5,"(2,256)",Books and Media,Self-help,Success
6033,The Power of Your Subconscious Mind,"₹2,280","₹3,800",40% off,,,Books and Media,Self-help,The
6034,Stop Overthinking,₹250,,,4.5,(14),Books and Media,Self-help,Stop
6035,How The Secret Changed My Life,₹565,₹908,37% off,4.5,(665),Books and Media,Self-help,How
6036,The Last Lecture,₹365,₹450,18% off,4.4,(90),Books and Media,Self-help,The
6037,Focus on What Matters,₹243,"₹1,469",83% off,4.4,(271),Books and Media,Self-help,Focus
6038,How to Stop Worrying and Start Living 2024 Edition,₹154,₹162,4% off,4.5,"(10,499)",Books and Media,Self-help,How
6039,How to Stop Worrying and Start Living,₹162,₹195,16% off,4.5,"(10,499)",Books and Media,Self-help,How
6040,Khaki Files,₹250,,,4.1,(7),Books and Media,Self-help,Khaki
6041,The Little Book of Common Sense Investing,"₹2,470","₹3,800",35% off,4.2,(194),Books and Media,Self-help,The
6042,Oyo Baby Printed Single Woollen Blanket for Mild Winte...,₹430,₹950,54% off,4.4,"(3,898)",Books and Media,Self-help,Oyo
6043,Memory,₹299,₹345,13% off,4.3,"(2,488)",Books and Media,Self-help,Memory
6044,She'll Never Make It,₹294,₹399,26% off,3.3,(3),Books and Media,Self-help,She'll
6045,Coding Interview Questions,₹749,,,4.4,"(1,005)",Books and Media,Self-help,Coding
6046,The Art of resilience,₹275,₹299,8% off,4.7,(320),Books and Media,Self-help,The
6047,Who Moved My Cheese - An Amazing Way to Deal with Chan...,₹190,₹204,6% off,4.6,"(9,516)",Books and Media,Self-help,Who
6048,The Leader Who Had No Title,₹213,₹225,5% off,4.4,(99),Books and Media,Self-help,The
6049,Chanakya Neeti,₹217,₹250,13% off,4.6,(47),Books and Media,Self-help,Chanakya
6050,"When You're Ready, This is How You Heal (English)",₹293,₹699,58% off,4.7,(20),Books and Media,Self-help,When
6051,The Last Lecture,"₹2,280","₹3,800",40% off,4.5,"(2,223)",Books and Media,Self-help,The
6052,Atomic Habits (Kannada),₹347,₹399,13% off,4.4,(84),Books and Media,Self-help,Atomic
6053,Nizhalin Nijam,₹183,,,4.2,(6),Books and Media,Self-help,Nizhalin
6054,Guide To Investing in Gold & Silver,₹884,"₹1,250",29% off,,,Books and Media,Self-help,Guide
6055,"Love Yourself, Heal Your Life Workbook",₹315,₹350,10% off,4.3,(144),Books and Media,Self-help,Love
6056,Positive Thinking Hi Safalta Ka Sutra,₹191,₹225,15% off,3.9,(21),Books and Media,Self-help,Positive
6057,DIGISMART High Speed.1 1200 mm 3 Blade Ceiling Fan,"₹2,399","₹3,980",39% off,4.2,"(17,089)",Books and Media,Self-help,DIGISMART
6058,The Rudest Book Ever,₹169,₹400,57% off,4.5,"(9,812)",Books and Media,Self-help,The
6059,The Secret of Success,₹100,₹145,31% off,4.2,(124),Books and Media,Self-help,The
6060,The Law of Attraction - Hindi Translation of The Law o...,₹332,₹500,33% off,4.4,"(2,314)",Books and Media,Self-help,The
6061,The Law of Success,₹539,"₹1,399",61% off,4.4,(267),Books and Media,Self-help,The
6062,Success Through a Positive Mental Attitude,₹333,₹445,25% off,4.5,"(2,256)",Books and Media,Self-help,Success
6063,The Magic (Tamil),₹374,₹499,25% off,4.5,"(1,790)",Books and Media,Self-help,The
6064,The Quick And Easy Way To Effective Speaking - Modern ...,₹199,,,4.2,"(2,650)",Books and Media,Self-help,The
6065,1% Formula (Hindi),₹162,₹200,19% off,4.5,"(1,123)",Books and Media,Self-help,1%
6066,Think and Win like Dhoni,₹225,₹275,18% off,4.7,(225),Books and Media,Self-help,Think
6067,How to Develop Self Confidence And Influence People by ...,₹123,₹150,18% off,4.4,(97),Books and Media,Self-help,How
6068,Happiness,₹723,₹799,9% off,5,(3),Books and Media,Self-help,Happiness
6069,Evolve Your Brain,₹749,"₹1,592",52% off,4.7,(16),Books and Media,Self-help,Evolve
6070,Rich Dad's Guide to Investing,₹380,₹589,35% off,4.6,"(1,075)",Books and Media,Self-help,Rich
6071,The Warren Buffett Stock Portfolio,₹191,₹565,66% off,4.4,(484),Books and Media,Self-help,The
6072,DSS FASHION Women Printed Anarkali Kurta,₹669,"₹2,999",77% off,4.2,"(14,249)",Books and Media,Self-help,DSS
6073,Mujhe Bananaa Hai Upsc Topper,₹312,₹350,10% off,4.4,"(1,463)",Books and Media,Self-help,Mujhe
6074,Khushi Ke 7 Kadam 1 Edition,₹195,,,4.8,(28),Books and Media,Self-help,Khushi
6075,"The Power of Your Subconscious Mind (PREMIUM PAPERBACK,...",₹122,₹200,39% off,4.5,(57),Books and Media,Self-help,The
6076,"Men Are From Mars, Women Are From Venus",₹548,₹549,,4.5,(403),Books and Media,Self-help,Men
6077,Get Smart!,₹240,₹275,12% off,4.6,(132),Books and Media,Self-help,Get
6078,The Secret (Telugu),₹400,₹499,19% off,4.5,"(7,131)",Books and Media,Self-help,The
6079,The Greatest Secret,₹521,₹799,34% off,4.6,(595),Books and Media,Self-help,The
6080,How to Develop Self-Confidence and Influence People by ...,₹119,₹179,33% off,4.3,"(1,781)",Books and Media,Self-help,How
6081,A Random Walk Down Wall Street,₹280,"₹2,199",87% off,4.4,(84),Books and Media,Self-help,A
6082,Agni Ki Udaan,₹153,₹350,56% off,4.5,"(3,932)",Books and Media,Self-help,Agni
6083,Be A Winner (Kannada) 1 Edition,₹289,₹295,2% off,4.2,(225),Books and Media,Self-help,Be
6084,The Magic of Thinking Big,₹849,₹899,5% off,4.5,"(7,498)",Books and Media,Self-help,The
6085,Awareness - The Key to Living in Balance (Osho Insight...,₹339,₹399,15% off,4.6,(578),Books and Media,Self-help,Awareness
6086,The Power of Focus,₹495,₹699,29% off,4.6,(35),Books and Media,Self-help,The
6087,Tulips Refreshing Wet Wipes with 3 Different Fragrances...,₹195,,,4.2,"(8,991)",Books and Media,Self-help,Tulips
6088,And Now And Here,₹449,₹599,25% off,4.6,(32),Books and Media,Self-help,And
6089,21vi Sadi Ka Vyvasaya - (Rich dad poor dad)Hindi paper...,,,,4.4,"(3,383)",Books and Media,Self-help,21vi
6090,What Got You Here Won't Get You There,₹321,"₹1,545",79% off,4.4,"(1,192)",Books and Media,Self-help,What
6091,The Power of Self-Discipline,₹309,"₹2,413",87% off,4.4,(41),Books and Media,Self-help,The
6092,Super Human,₹575,₹799,28% off,4.6,(11),Books and Media,Self-help,Super
6093,Time Management (Revised And Expanded Edition) (Hindi),,,,4.4,"(24,035)",Books and Media,Self-help,Time
6094,"Good Vibes, Good Life (Malayalam)",₹326,₹399,18% off,4.7,(21),Books and Media,Self-help,Good
6095,101 Sadabahar Kahaniyan,₹194,₹280,30% off,4.5,(321),Books and Media,Self-help,101
6096,Apreshit Patra (Hindi Edition Of Unposted Letter),₹299,,,4.6,(392),Books and Media,Self-help,Apreshit
6097,The Quick and Easy Way to Effective Speaking,₹250,,,4.2,"(2,650)",Books and Media,Self-help,The
6098,A Little Book of Happiness,₹222,₹350,36% off,4.4,(761),Books and Media,Self-help,A
6099,Hanada Manovijnana,₹189,₹212,10% off,4.3,(361),Books and Media,Self-help,Hanada
6100,Nudge,₹299,₹591,49% off,4.4,(516),Books and Media,Self-help,Nudge
6101,Unf*ck Yourself,₹240,₹399,39% off,4.4,(320),Books and Media,Self-help,Unf*ck
6102,"LittleUp Soft tip Silicon Spoons for Baby Feeding ,Firs...",₹199,₹399,50% off,4.4,(544),Books and Media,Self-help,LittleUp
6103,The Monk Who Sold His Ferrari Sanyasi Jisne Apni Sampat...,₹240,₹243,1% off,4.5,"(3,673)",Books and Media,Self-help,The
6104,Clear Thinking,₹341,"₹2,499",86% off,4,(15),Books and Media,Self-help,Clear
6105,Meditations,₹132,₹139,5% off,4.4,"(5,268)",Books and Media,Self-help,Meditations
6106,THE GAME OF LIFE AND HOW TO PLAY IT,₹401,"₹1,199",66% off,3.7,(3),Books and Media,Self-help,THE
6107,The Hard Thing About Hard Things - Building A Business...,,,,4.5,(993),Books and Media,Self-help,The
6108,Aakhiri Kitaab Jo Zindagi Badal De,₹358,₹360,,4.4,"(1,970)",Books and Media,Self-help,Aakhiri
6109,The Magic of Manifesting,₹331,₹349,5% off,4.7,(6),Books and Media,Self-help,The
6110,How To Win Friends And Influence People (Tamil),₹250,,,4.5,(526),Books and Media,Self-help,How
6111,Ningalkkum Jayikkam Civil Service,₹235,₹250,6% off,4.2,(28),Books and Media,Self-help,Ningalkkum
6112,How to Become Rich,₹204,,,4.4,"(3,583)",Books and Media,Self-help,How
6113,Power of Money,₹499,₹595,16% off,,,Books and Media,Self-help,Power
6114,How to Meditate,₹269,₹299,10% off,4.2,(13),Books and Media,Self-help,How
6115,Diamonds in the Dust,,,,4.2,(441),Books and Media,Self-help,Diamonds
6116,Apne Career Ko Nai Disha Kaise Den,₹195,,,5,(3),Books and Media,Self-help,Apne
6117,Oyo Baby Solid Single Hooded Baby Blanket for Mild Win...,₹218,₹499,56% off,4.4,(872),Books and Media,Self-help,Oyo
6118,Feeling is the Secret,₹136,₹194,29% off,4.3,(607),Books and Media,Self-help,Feeling
6119,"Act Like a Lady, Think Like a Man, Expanded Edition",₹674,₹899,25% off,4,(8),Books and Media,Self-help,Act
6120,What Got You Here Won't Get You There,₹252,₹320,21% off,4.4,"(1,192)",Books and Media,Self-help,What
6121,Meditations,₹285,₹350,18% off,4.4,"(5,268)",Books and Media,Self-help,Meditations
6122,Psycho-Cybernetics,₹199,₹772,74% off,4.4,(336),Books and Media,Self-help,Psycho-Cybernetics
6123,"Think and Grow Rich - Magic Formula for Success, Wealt...",₹109,₹145,24% off,4.3,(969),Books and Media,Self-help,Think
6124,How to Memorize Anything - The Ultimate Handbook to Ex...,₹315,₹350,10% off,4.4,"(1,432)",Books and Media,Self-help,How
6125,Aatma Anushasan Ki Shakti: Bahane Banana Chhode (Hindi ...,₹399,,,4.5,(458),Books and Media,Self-help,Aatma
6126,Discipline Is Destiny,₹227,"₹1,457",84% off,4.3,(293),Books and Media,Self-help,Discipline
6127,What Your Doctor Doesn't Know About Nutritional Medicin...,₹399,,,4.3,(187),Books and Media,Self-help,What
6128,Miracles of Your Mind,₹150,,,4.3,"(1,844)",Books and Media,Self-help,Miracles
6129,The Millionaire Master Plan,"₹1,258",,,4,(10),Books and Media,Self-help,The
6130,Unf*ck Yourself,₹300,"₹1,299",76% off,4.4,(320),Books and Media,Self-help,Unf*ck
6131,Chanakya Niti Evam Kautilya Arthshastra 1 Edition,₹230,₹249,7% off,4.3,"(1,081)",Books and Media,Self-help,Chanakya
6132,"MILTON Aura 500 Thermosteel Bottle, Dark| 24 Hours Hot ...",₹660,₹825,20% off,4.4,"(67,777)",Books and Media,Self-help,MILTON
6133,Kiss That Frog!,₹197,₹202,2% off,4.5,(472),Books and Media,Self-help,Kiss
6134,The Power of Self-Discipline,₹308,"₹2,500",87% off,4.4,(41),Books and Media,Self-help,The
6135,Test Your Creative Thinking,₹700,₹743,5% off,,,Books and Media,Self-help,Test
6136,The Comfort Crisis,₹285,"₹1,986",85% off,4,(23),Books and Media,Self-help,The
6137,Questions are the Answers,₹189,₹196,3% off,4.5,"(5,785)",Books and Media,Self-help,Questions
6138,Chanakya Neeti,₹149,₹150,,4.4,(336),Books and Media,Self-help,Chanakya
6139,Manage Your Problems - The Gopal Bhand Way 1 Edition,₹395,,,4.6,(24),Books and Media,Self-help,Manage
6140,The 7 Habits of Highly Effective People Updated,₹251,₹599,58% off,4.5,(488),Books and Media,Self-help,The
6141,Thoughts to Inspire,₹229,₹250,8% off,4.6,"(1,048)",Books and Media,Self-help,Thoughts
6142,AS A MAN THINKETH,₹140,,,4.4,"(19,778)",Books and Media,Self-help,AS
6143,Ikigai in Hindi,₹180,₹199,9% off,4.4,(663),Books and Media,Self-help,Ikigai
6144,Megaliving,₹242,₹250,3% off,4.5,"(1,404)",Books and Media,Self-help,Megaliving
6145,Chanakya Niti Evam Kautilya Arthshastra (Kannada),₹257,₹295,12% off,4.2,(455),Books and Media,Self-help,Chanakya
6146,One Up On Wall Street - Stock Market Books by Peter Ly...,₹200,₹596,66% off,4.4,"(2,974)",Books and Media,Self-help,One
6147,Oyo Baby Printed Single Hooded Baby Blanket for Mild W...,₹373,₹950,60% off,4.2,"(4,075)",Books and Media,Self-help,Oyo
6148,Keep Sharp,₹546,₹599,8% off,4.8,(20),Books and Media,Self-help,Keep
6149,Think Again,₹269,"₹1,900",85% off,4.3,(543),Books and Media,Self-help,Think
6150,"Dare to Lead - Brave Work, Tough Conversations, Whole ...","₹1,553","₹2,684",42% off,3.7,(11),Books and Media,Self-help,Dare
6151,How To Attract Money,₹881,"₹1,102",20% off,4.5,(206),Books and Media,Self-help,How
6152,Dare to Lead,₹289,"₹2,661",89% off,3.7,(11),Books and Media,Self-help,Dare
6153,The Quick and Easy Way to Effective Speaking - Modern ...,₹134,₹149,10% off,4.2,"(2,650)",Books and Media,Self-help,The
6154,The Millionaire Fastlane: Crack The Code To Wealth And ...,₹432,₹599,27% off,3.3,(29),Books and Media,Self-help,The
6155,Breaking the Habit of Being Yourself,₹542,₹699,22% off,4.6,(423),Books and Media,Self-help,Breaking
6156,Ikigai (Hindi),₹208,₹396,47% off,4.3,(432),Books and Media,Self-help,Ikigai
6157,How To Enjoy Your Life And Your Job (Hindi),₹149,₹150,,4.5,(157),Books and Media,Self-help,How
6158,laheri Classics White Wallpaper,₹299,₹999,70% off,3.6,(220),Books and Media,Self-help,laheri
6159,Vidhyarthiyon Ke Liye Gita,₹182,₹300,39% off,4.4,(211),Books and Media,Self-help,Vidhyarthiyon
6160,Achhe Anko Se Pariksha Pass Karne Ke 7 Rahasya 1 Editio...,₹195,,,4.4,(9),Books and Media,Self-help,Achhe
6161,Think and Grow Rich,₹190,,,4.4,(740),Books and Media,Self-help,Think
6162,Success Through A Positive Mental Attitude,₹153,₹500,69% off,4.5,"(2,256)",Books and Media,Self-help,Success
6163,UZANIYA Abstract Black Wallpaper,₹199,"₹1,499",86% off,3.9,"(1,061)",Books and Media,Self-help,UZANIYA
6164,Questions are the Answers,₹189,₹199,5% off,4.4,"(1,152)",Books and Media,Self-help,Questions
6165,Enlightened Minds,₹198,₹400,50% off,4.5,(234),Books and Media,Self-help,Enlightened
6166,Enlightened Minds,₹250,₹450,44% off,4.5,(234),Books and Media,Self-help,Enlightened
6167,The Heart Of Buddha's Teaching,"₹2,280","₹3,800",40% off,4.7,(311),Books and Media,Self-help,The
6168,Think Again,₹213,₹791,73% off,4.3,(543),Books and Media,Self-help,Think
6169,The Science of Self-Discipline,₹280,₹350,20% off,4.3,(57),Books and Media,Self-help,The
6170,The Science of Getting Rich with the Science of Being G...,₹134,₹149,10% off,4.4,"(2,379)",Books and Media,Self-help,The
6171,Bhaktiyoga 1 Edition,₹180,₹200,10% off,4.2,(45),Books and Media,Self-help,Bhaktiyoga
6172,The Power Of Your Subconscious Mind (Punjabi),₹250,,,4.6,(307),Books and Media,Self-help,The
6173,Chanakya Neeti,₹299,,,,,Books and Media,Self-help,Chanakya
6174,The Gifts of Imperfection,₹279,"₹1,299",78% off,3.8,(25),Books and Media,Self-help,The
6175,Manifest,,,,4.5,(405),Books and Media,Self-help,Manifest
6176,Cognitive Therapy and the Emotional Disorders,₹520,₹799,34% off,,,Books and Media,Self-help,Cognitive
6177,Fake,₹455,₹500,9% off,4.5,(248),Books and Media,Self-help,Fake
6178,Periodic Table Early Learning Educational Chart for Kid...,₹159,₹160,,4.5,(386),Books and Media,Self-help,Periodic
6179,"How I Made $2,000,000 in the Stock Market",₹175,,,4.4,"(1,976)",Books and Media,Self-help,How
6180,"The 80/20 Principle, Expanded and Updated",₹182,₹499,63% off,4.4,(641),Books and Media,Self-help,The
6181,The War of Art,₹269,"₹1,699",84% off,4.2,(216),Books and Media,Self-help,The
6182,The Courage to Be Disliked,"₹2,280","₹3,800",40% off,4.5,"(2,359)",Books and Media,Self-help,The
6183,"Act Like a Lady, Think Like a Man, Expanded Edition",₹633,₹675,6% off,4,(8),Books and Media,Self-help,Act
6184,Adult Coloring Books Good vibes,₹448,₹499,10% off,4.1,(21),Books and Media,Self-help,Adult
6185,As A Man Thinketh,"₹1,070","₹1,082",1% off,4.4,"(19,778)",Books and Media,Self-help,As
6186,Mujhe Banna Hai Upsc Topper,₹202,₹250,19% off,4.5,"(7,909)",Books and Media,Self-help,Mujhe
