,Product,Price,Original Price,Discount,Rating,Rating & reviews,Category,Sub category,brand
181,"realme Buds Air 5 with 50dB ANC, 12.4mm Dynamic Bass Dr...","₹2,799","₹5,999",53% off,4.3,"(33,795)",Electronics,Headphones,realme
182,Aroma NB119C Carter 48 Hours Playing Time Fast Charging...,₹301,"₹2,299",86% off,3.9,"(92,016)",Electronics,Headphones,Aroma
183,"Noise Buds VS102 Plus with 70 Hrs Playtime, Environment...","₹1,299","₹3,999",67% off,3.9,"(94,095)",Electronics,Headphones,Noise
184,"boAt Rockerz 430 w/ Beast Mode(40ms Low Latency),40HRS ...","₹1,299","₹2,490",47% off,4.6,(101),Electronics,Headphones,boAt
185,"Microflash Air Buds Pro E35 50Hrs Battery Life, High Ba...",₹599,"₹1,999",70% off,3.9,"(1,174)",Electronics,Headphones,Microflash
186,Logitech H-111 Wired,₹695,₹825,15% off,4,"(4,019)",Electronics,Headphones,Logitech
187,"boAt Airdopes 311 Pro w/ 50 HRS Playback, ASAP Charge &...","₹1,199","₹4,990",75% off,3.9,"(7,042)",Electronics,Headphones,boAt
188,"boAt Airdopes 161 Hulk Edition w/ 40 HRS Playback, ASAP...","₹1,099","₹2,490",55% off,4,"(11,46,438)",Electronics,Headphones,boAt
189,OnePlus Nord Buds 2 True Wireless Earbuds with 25dB Act...,"₹2,699","₹3,299",18% off,4.3,"(91,964)",Electronics,Headphones,OnePlus
190,"Boult YCharge with Pro+ Calling Mic, Full Charge in 20 ...",₹799,"₹1,999",60% off,3.9,"(72,681)",Electronics,Headphones,Boult
191,"Boult Z40 Gaming with 60H Battery, App Support, Dual Pa...",₹999,"₹5,499",81% off,4.1,"(3,10,952)",Electronics,Headphones,Boult
192,"TECHFIRE Bullets 360 TWS Earbuds with 100 HRS Playtime,...",₹649,"₹2,999",78% off,3.7,"(5,881)",Electronics,Headphones,TECHFIRE
193,"Boult Z40 with Zen ENC Mic, 60H Battery Life, Low Laten...",₹999,"₹4,999",80% off,4.1,"(3,10,952)",Electronics,Headphones,Boult
194,"boAt Airdopes 131 Pro Buds w/ In Ear Detection, 4 Mics ...","₹1,099","₹5,490",79% off,4,"(1,29,886)",Electronics,Headphones,boAt
195,"Noise Airwave, ENC calling, 50 Hrs of Playtime, Low lat...",₹999,"₹2,499",60% off,4.1,"(4,400)",Electronics,Headphones,Noise
196,"SONY WH-CH520 with 50 Hrs Playtime, DSEE Upscale, Multi...","₹4,269","₹5,990",28% off,4.2,"(6,907)",Electronics,Headphones,SONY
197,boAt Airdopes 131 Elite ANC w/ Active Noise Cancellatio...,"₹1,199","₹6,990",82% off,4,"(18,96,429)",Electronics,Headphones,boAt
198,CMF by Nothing Neckband Pro 50dB Active Noise Cancellat...,"₹2,099","₹2,499",16% off,4.1,"(22,757)",Electronics,Headphones,CMF
199,"Boult Astra Neo 70Hrs Playtime, 4 Mic ENC, BT 5.4, 40ms...",₹999,"₹3,499",71% off,4.1,"(22,491)",Electronics,Headphones,Boult
200,boAt Airdopes 131 Captain America Edition with 60 Hours...,₹899,"₹2,990",69% off,4,"(18,96,429)",Electronics,Headphones,boAt
201,"boAt Rockerz 255 Z Plus w/ AI ENx Tech, Spatial Audio, ...","₹1,299","₹4,490",71% off,4.2,"(4,36,669)",Electronics,Headphones,boAt
202,"JBL Tune 235NC TWS, Active Noise Cancellation, 40Hr Pla...","₹3,999","₹7,999",50% off,3.8,"(17,602)",Electronics,Headphones,JBL
203,TECHFIRE T60 Bullets Wireless Z Bass Edition Neckband h...,₹449,"₹3,850",88% off,3.5,"(36,673)",Electronics,Headphones,TECHFIRE
204,"Highnotes AirDoze TypeC BT 5.2, 65msLowLatency TouchEna...",₹638,"₹4,999",87% off,3.7,"(7,718)",Electronics,Headphones,Highnotes
205,"TECHFIRE Bullets 360 TWS Earbuds with 100 HRS Playtime,...",₹649,"₹2,999",78% off,3.7,"(5,881)",Electronics,Headphones,TECHFIRE
206,"Noise Buds VS102 Neo with 40 Hrs Playtime, Environmenta...",₹999,"₹3,499",71% off,4,"(76,397)",Electronics,Headphones,Noise
207,"Boult Klarity 1 with 80 Hrs Battery, Dual Pairing, 4 Mi...",₹999,"₹3,499",71% off,4,"(3,573)",Electronics,Headphones,Boult
208,"realme Buds Air 6 with 50dB ANC, 12.4mm Bass Driver, Hi...","₹3,299","₹5,999",45% off,4.3,"(10,140)",Electronics,Headphones,realme
209,"Boult Curve Max with 100H Playtime, ENC Mic, Dual Devic...",₹999,"₹5,499",81% off,3.9,"(1,32,496)",Electronics,Headphones,Boult
210,"Number Super Buds Pro GT99 Dual Pair, 4 Mic ENC Gaming ...",₹899,"₹4,999",82% off,4,"(15,946)",Electronics,Headphones,Number
211,"Noise Buds Trance with 45 Hrs Playtime, Low Latency (up...",₹999,"₹2,499",60% off,4.1,"(28,212)",Electronics,Headphones,Noise
212,vivo TWS 3e buds up-to 30dB Active Noise Cancellation |...,"₹1,899","₹2,499",24% off,4.1,"(3,145)",Electronics,Headphones,vivo
213,"Noise Airwave, ENC calling, 50 Hrs of Playtime, Low lat...",₹999,"₹2,499",60% off,4.1,"(4,400)",Electronics,Headphones,Noise
214,"Boult Z40 Gaming with 60H Battery, App Support, Dual Pa...",₹999,"₹5,499",81% off,4.1,"(3,10,952)",Electronics,Headphones,Boult
215,"Boult W40 with Quad Mic ENC, 48H Battery Life, Low Late...","₹1,299","₹2,999",56% off,4.1,"(1,05,398)",Electronics,Headphones,Boult
216,boAt Rockerz 450 Pro with Upto 70 Hours Playback Blueto...,"₹1,999","₹3,990",49% off,4.2,"(66,974)",Electronics,Headphones,boAt
217,"SONY WH-CH520 with 50 Hrs Playtime, DSEE Upscale, Multi...","₹4,409","₹5,990",26% off,4.2,"(6,907)",Electronics,Headphones,SONY
218,"Boult ProBass EQCharge with ZEN Mode ENC, 32hrs Playtim...",₹899,"₹4,499",80% off,3.9,"(1,32,496)",Electronics,Headphones,Boult
219,REDMI Buds 5 with 46dB Hybrid Active Noise Cancellation...,"₹2,299","₹4,999",54% off,4.1,"(4,764)",Electronics,Headphones,REDMI
220,"Noise Buds VS102 Elite with 50Hr Playtime, ENC, Quad Mi...","₹1,299","₹3,499",62% off,4,"(5,58,058)",Electronics,Headphones,Noise
221,BULLSTORM BS ultrapood Bluetooth Gaming,₹364,"₹6,299",94% off,3.5,"(7,741)",Electronics,Headphones,BULLSTORM
222,"boAt Rockerz 450 w/ 40mm Drivers, 15 HRS Playback, Soft...","₹1,499","₹3,990",62% off,4.3,"(3,67,337)",Electronics,Headphones,boAt
223,JBL C50HI Wired Gaming,₹499,₹699,28% off,4,"(1,60,165)",Electronics,Headphones,JBL
224,boAt Rockerz 333 Pro with 60 Hours Battery Bluetooth,"₹1,099","₹2,990",63% off,4.1,"(1,03,133)",Electronics,Headphones,boAt
225,"Noise Buds VS102 Pro with ANC (25dB), 70 Hours Playtime...","₹1,599","₹4,999",68% off,3.8,"(54,447)",Electronics,Headphones,Noise
226,"OnePlus Buds 3 TWS, in Ear Earbuds with Sliding Volume ...","₹5,499","₹6,499",15% off,4.5,"(22,570)",Electronics,Headphones,OnePlus
227,"Ambitlink ALNB100B|120 Hours* ENC, Magnetic On/Off, Ext...",₹629,"₹3,299",80% off,4,(83),Electronics,Headphones,Ambitlink
228,boAt Nirvanaa 751 ANC Hybrid Active Noise Cancellation ...,"₹2,999","₹7,990",62% off,4.1,"(4,371)",Electronics,Headphones,boAt
229,"Aroma NB140 Galaxy 50 Hours* Playtime, Deep Bass, Fast ...",₹496,"₹2,499",80% off,3.6,"(46,676)",Electronics,Headphones,Aroma
230,"boAt Airdopes Supreme w/ 4 Mics AI ENx Tech, 50 HRS Pla...","₹1,399","₹5,990",76% off,4.1,"(80,700)",Electronics,Headphones,boAt
231,Portronics Conch Theta C Type C Wired Earphone With HD ...,₹389,₹799,51% off,4.1,(543),Electronics,Headphones,Portronics
232,boAt Airdopes 131 Elite ANC w/ Active Noise Cancellatio...,"₹1,199","₹6,990",82% off,4,"(18,96,429)",Electronics,Headphones,boAt
233,"Noise Buds VS102 Elite with 50Hr Playtime, ENC, Quad Mi...","₹1,299","₹3,499",62% off,4,"(5,58,058)",Electronics,Headphones,Noise
234,"realme Buds T110 with AI ENC for calls, upto 38 hours o...","₹1,499","₹2,999",50% off,4.1,"(74,350)",Electronics,Headphones,realme
235,boAt Airdopes 131 with upto 60 hours and ASAP Charge Bl...,₹999,"₹2,990",66% off,4,"(18,96,429)",Electronics,Headphones,boAt
236,Apple AirPods 4 Bluetooth,"₹12,800","₹12,900",,4.4,(413),Electronics,Headphones,Apple
237,"Noise Pop buds with 50 Hrs of playtime, Quad Mic with E...",₹899,"₹3,499",74% off,3.9,"(9,451)",Electronics,Headphones,Noise
238,boAt Nirvanaa 751 ANC Hybrid Active Noise Cancellation ...,"₹2,999","₹7,990",62% off,4.1,"(4,371)",Electronics,Headphones,boAt
239,"Boult YCharge with Pro+ Calling Mic, Full Charge in 20 ...",₹799,"₹1,999",60% off,3.9,"(72,681)",Electronics,Headphones,Boult
240,"TRIGGR Kraken X4 with 13mm Drivers, 40ms Latency, ENC, ...",₹999,"₹3,999",75% off,4,"(4,381)",Electronics,Headphones,TRIGGR
241,"boAt Rockerz 425 w/ 25 hrs Playtime,40 mm Drivers, BEAS...","₹1,299","₹2,999",56% off,3.9,"(6,209)",Electronics,Headphones,boAt
242,TECHFIRE Fire TF750 Neckband hi-bass Wireless Bluetooth...,₹449,"₹1,999",77% off,3.9,"(2,245)",Electronics,Headphones,TECHFIRE
243,"OnePlus Buds 3 TWS, in Ear Earbuds with Sliding Volume ...","₹5,499","₹6,499",15% off,4.5,"(22,570)",Electronics,Headphones,OnePlus
244,"Number Super Buds Pro GT9 Helmet MEMS ENC Gaming TWS, 4...",₹999,"₹3,999",75% off,3.9,"(13,228)",Electronics,Headphones,Number
245,"Boult Q 70Hrs Battery, ENC Mic, 40mm Boosted Drivers, 4...","₹1,999","₹5,999",66% off,4.1,"(1,703)",Electronics,Headphones,Boult
246,"boAt Airdopes 161 Pro-Buds w/ ASAP Charge, Multi-Point ...","₹1,199","₹4,490",73% off,3.8,"(94,856)",Electronics,Headphones,boAt
247,"HOPPUP AirDoze S40 Earbuds with 13MM Drivers, 40H Playt...",₹699,"₹3,999",82% off,4,"(44,163)",Electronics,Headphones,HOPPUP
248,"boAt Nirvana ION ANC Pro w/ Hi-Res Audio with LDAC, ANC...","₹2,299","₹13,990",83% off,4.2,"(71,327)",Electronics,Headphones,boAt
249,REDMI Buds 5 with 46dB Hybrid Active Noise Cancellation...,"₹2,299","₹4,999",54% off,4.1,"(4,764)",Electronics,Headphones,REDMI
250,boAt BassHeads 100 Wired,₹329,₹999,67% off,4.3,"(14,12,766)",Electronics,Headphones,boAt
251,"boAt Airdopes 161 ANC Elite w/ ANC, 50 HRS Playback, AS...","₹1,299","₹6,999",81% off,4,"(11,46,438)",Electronics,Headphones,boAt
252,"JBL Tune 770NC Active Noise Cancelling, 70Hr Playtime, ...","₹5,999","₹9,999",40% off,4.2,"(2,371)",Electronics,Headphones,JBL
253,"moto buds+|Sound by Bose, Dual Dynamic Drivers, 48dB AN...","₹6,999","₹11,999",41% off,4,"(2,161)",Electronics,Headphones,moto
254,"TRIGGR Apex S1 with Dual Pairing, 100H Battery, Quad Mi...",₹999,"₹6,999",85% off,4,"(5,211)",Electronics,Headphones,TRIGGR
255,JBL C150SI with One Button Universal Remote Wired,₹749,"₹1,399",46% off,4.2,"(4,14,143)",Electronics,Headphones,JBL
256,"Boult X10 Pro with Quad Mic ENC, 45H Battery Life, 50ms...",₹899,"₹2,799",67% off,3.9,"(1,03,881)",Electronics,Headphones,Boult
257,"TRIGGR Kraken X1 with Battery Display, 40ms Latency, Qu...",₹899,"₹3,999",77% off,4,"(48,663)",Electronics,Headphones,TRIGGR
258,CMF by Nothing Neckband Pro 50dB Active Noise Cancellat...,"₹2,099","₹2,499",16% off,4.1,"(22,757)",Electronics,Headphones,CMF
259,"ZEBRONICS Zeb-Thunder Pro, With 60h Backup, BT v5.3, Ga...",₹879,"₹1,899",53% off,3.9,"(11,109)",Electronics,Headphones,ZEBRONICS
260,TECHFIRE T60 Bullets Wireless Z Bass Edition Neckband h...,₹469,"₹1,999",76% off,3.5,"(36,673)",Electronics,Headphones,TECHFIRE
261,"boAt Rockerz Trinity with 150 Hours Playback, Crystal B...","₹1,099","₹3,990",72% off,4,"(52,869)",Electronics,Headphones,boAt
262,"boAt Airdopes 131 Pro Buds w/ In Ear Detection, 4 Mics ...","₹1,099","₹5,490",79% off,4,"(1,29,886)",Electronics,Headphones,boAt
263,"SONY WH-CH720N Active Noise Cancelling, 50 Hrs. Battery...","₹9,990","₹14,990",33% off,4.4,"(1,805)",Electronics,Headphones,SONY
264,"realme Buds Air 6 Pro with 50dB ANC, 360 Spatial Audio ...","₹4,999","₹7,999",37% off,4.4,"(4,801)",Electronics,Headphones,realme
265,"ZEBRONICS Zeb-Sound Bomb 7, TWS, 60h Backup, BT v5.2, E...",₹899,"₹4,299",79% off,3.9,"(8,811)",Electronics,Headphones,ZEBRONICS
266,"Skullcandy Jib Mic Wired Earbuds, Microphone, Works wit...",₹549,"₹1,999",72% off,4,"(52,935)",Electronics,Headphones,Skullcandy
267,"Noise Buds Verve 2 with 50Hr Playtime, ENC, Quad Mic & ...","₹1,099","₹3,999",72% off,4,(719),Electronics,Headphones,Noise
268,boAt Rockerz 255 Pro+ /258 Pro+ with ASAP Charge and up...,"₹1,169","₹3,990",70% off,4.2,"(6,45,565)",Electronics,Headphones,boAt
269,"TRIGGR Trinity 1 with 40mm Drivers, Fast Charging, 50H ...",₹899,"₹2,999",70% off,3.9,"(2,592)",Electronics,Headphones,TRIGGR
270,"Noise TWO with 50 Hours Playtime, Low latency (up to 41...","₹1,699","₹4,999",66% off,4,"(6,068)",Electronics,Headphones,Noise
271,"TRIGGR Trinity 1 with 40mm Drivers, Fast Charging, 50H ...",₹899,"₹2,999",70% off,3.9,"(2,592)",Electronics,Headphones,TRIGGR
272,"TRIGGR Apex S2 with Dual Pairing, 60H Battery, Quad Mic...",₹899,"₹3,999",77% off,3.9,"(2,901)",Electronics,Headphones,TRIGGR
273,"moto buds+|Sound by Bose, Dual Dynamic Drivers, 48dB AN...","₹6,999","₹11,999",41% off,4,"(2,161)",Electronics,Headphones,moto
274,"truke Buds F1 Ultra with 60 Hours Playtime, Spatial Aud...",₹799,"₹2,999",73% off,4,"(19,131)",Electronics,Headphones,truke
275,boAt Rockerz 450 Pro with Upto 70 Hours Playback Blueto...,"₹1,999","₹3,990",49% off,4.2,"(66,974)",Electronics,Headphones,boAt
276,"Noise Airwave, ENC calling, 50 Hrs of Playtime, Low lat...",₹999,"₹2,499",60% off,4.1,"(4,400)",Electronics,Headphones,Noise
277,"truke BTG Crystal Buds with Spatial Audio, Dual Pairing...",₹999,"₹3,499",71% off,4.9,(301),Electronics,Headphones,truke
278,"Noise Buds Trance with 45 Hrs Playtime, Low Latency (up...",₹999,"₹2,499",60% off,4.1,"(28,212)",Electronics,Headphones,Noise
279,"Number Super Buds Pro GT99 Dual Pair, 4 Mic ENC Gaming ...",₹899,"₹4,999",82% off,4,"(15,946)",Electronics,Headphones,Number
280,"TMB D1 Mini TWS Buds 15hrs Playtime, BT 5.2, Dual Mic,F...",₹599,"₹1,999",70% off,3.7,(3),Electronics,Headphones,TMB
281,"realme Buds T310 with 12.4mm Driver, 46dB ANC, Spatial ...","₹2,499","₹3,999",37% off,4.3,"(12,516)",Electronics,Headphones,realme
282,Aroma NB140 Jaguar 50 Hours* Playtime|Deep Bass|Fast Ch...,₹482,"₹2,499",80% off,3.7,"(25,463)",Electronics,Headphones,Aroma
283,"Noise Buds VS102 Pro with ANC (25dB), 70 Hours Playtime...","₹1,599","₹4,999",68% off,3.8,"(54,447)",Electronics,Headphones,Noise
284,"SONY WH-CH520 with 50 Hrs Playtime, DSEE Upscale, Multi...","₹4,490","₹5,990",25% off,4.2,"(6,907)",Electronics,Headphones,SONY
285,"realme Buds Air 6 with 50dB ANC, 12.4mm Bass Driver, Hi...","₹3,299","₹5,999",45% off,4.3,"(10,140)",Electronics,Headphones,realme
286,realme Buds 2 Wired,₹599,₹799,25% off,4.3,"(7,41,317)",Electronics,Headphones,realme
287,Apple AirPods 4 with Active Noise Cancellation Bluetoot...,"₹17,900",,,4.6,(186),Electronics,Headphones,Apple
288,boAt Rockerz 235 Pro with upto 20 Hours Playback & ASAP...,₹999,"₹2,490",59% off,4.1,"(4,09,363)",Electronics,Headphones,boAt
289,"boAt Airdopes Flex 454 ANC w/32dB ANC, Multi Point Conn...","₹1,499","₹6,990",78% off,3.9,"(6,508)",Electronics,Headphones,boAt
290,"Boult Mustang with 100 Hrs Battery, App Support, Dual P...","₹1,699","₹5,999",71% off,4.1,"(5,575)",Electronics,Headphones,Boult
291,"Noise Pop buds with 50 Hrs of playtime, Quad Mic with E...",₹899,"₹3,499",74% off,3.9,"(9,451)",Electronics,Headphones,Noise
292,MZ Mpods 10 (Wireless Earbuds) 1200mAh Battery True Wir...,₹399,"₹1,299",69% off,3.6,"(23,468)",Electronics,Headphones,MZ
293,"realme Buds T310 with 12.4mm Driver, 46dB ANC, Spatial ...","₹2,499","₹3,999",37% off,4.3,"(12,516)",Electronics,Headphones,realme
294,"truke Buds Liberty OWS with 360SpatialAudio, 60H Playti...","₹1,599","₹6,999",77% off,4.1,(370),Electronics,Headphones,truke
295,Nothing Ear 2024 | ChatGPT Compatible | Hi-Res Audio | ...,"₹11,999","₹14,999",20% off,4.4,(832),Electronics,Headphones,Nothing
296,Aroma NB140 Jaguar 50 Hours* Playtime|Deep Bass|Fast Ch...,₹482,"₹2,499",80% off,3.7,"(25,463)",Electronics,Headphones,Aroma
297,"boAt Rockerz 333ANC with Crystal Bionic Sound,13mm Driv...","₹1,399","₹4,990",71% off,3.9,"(52,265)",Electronics,Headphones,boAt
298,"Boult Z40 with Zen ENC Mic, 60H Battery Life, Low Laten...",₹999,"₹4,999",80% off,4.1,"(3,10,952)",Electronics,Headphones,Boult
299,"Microflash S7-Deep Bass, Clear Hi-Fi Sound, Headphones ...",₹249,₹399,37% off,3.8,"(23,820)",Electronics,Headphones,Microflash
300,"ZEBRONICS Zeb-Duke, with 60h Backup, BT v5.3, Gaming Mo...","₹1,399","₹2,499",44% off,4,"(9,645)",Electronics,Headphones,ZEBRONICS
301,"boAt Nirvana ION ANC Pro w/ Hi-Res Audio with LDAC, ANC...","₹2,299","₹13,990",83% off,4.2,"(71,327)",Electronics,Headphones,boAt
302,"Noise Buds VS102 Elite with 50Hr Playtime, ENC, Quad Mi...","₹1,299","₹3,499",62% off,4,"(5,58,058)",Electronics,Headphones,Noise
303,"realme Buds T01 with 13mm Driver, AI ENC for Calls, BT ...","₹1,299","₹2,999",56% off,4,"(1,266)",Electronics,Headphones,realme
304,"boAt Nirvana Ion 32dB Active Noise Cancellation, 120HRS...","₹1,999","₹8,999",77% off,4.1,"(89,576)",Electronics,Headphones,boAt
305,boAt BassHeads 220 Wired,₹699,₹999,30% off,4.2,"(9,04,850)",Electronics,Headphones,boAt
306,"Boult Z40 Ultra ANC 32dB, Dual Device Pairing, 100H Bat...","₹1,799","₹4,999",64% off,4.1,"(3,10,952)",Electronics,Headphones,Boult
307,realme Buds 2 Neo With HD Mic Wired,₹499,₹599,16% off,4.2,"(79,421)",Electronics,Headphones,realme
308,"truke BTG Flex buds with Dual Pairing, 60Hrs Battery, H...","₹1,199","₹3,499",65% off,4.2,"(1,318)",Electronics,Headphones,truke
309,"CMF by Nothing Buds Pro with 45 dB ANC, Ultra Bass Tech...","₹2,999","₹4,499",33% off,4.1,"(16,815)",Electronics,Headphones,CMF
310,"boAt Rockerz 425 w/ 25 hrs Playtime,40 mm Drivers, BEAS...","₹1,299","₹2,999",56% off,3.9,"(6,209)",Electronics,Headphones,boAt
311,"Noise Buds VS102 Elite with 50Hr Playtime, ENC, Quad Mi...","₹1,299","₹3,499",62% off,4,"(5,58,058)",Electronics,Headphones,Noise
312,"boAt Rockerz 255 Max with 60 Hours Playback, EQ Modes &...","₹1,298","₹3,990",67% off,4,"(12,850)",Electronics,Headphones,boAt
313,Apple AirPods(2nd gen) with Charging Case Bluetooth Hea...,"₹10,900","₹12,900",15% off,4.5,"(1,49,995)",Electronics,Headphones,Apple
314,"Boult W40 with Quad Mic ENC, 48H Battery Life, Low Late...","₹1,299","₹2,999",56% off,4.1,"(1,05,398)",Electronics,Headphones,Boult
315,"Boult Mustang Derby with 100 Hrs Battery, App Support, ...","₹1,699","₹5,999",71% off,4.1,"(5,575)",Electronics,Headphones,Boult
316,Aroma NB126 Beast 40 Hours* Playtime | Perfect for Musi...,₹449,"₹2,499",82% off,3.7,"(2,364)",Electronics,Headphones,Aroma
317,"Noise TWO with 50 Hours Playtime, Low latency (up to 42...","₹1,699","₹4,999",66% off,4,"(6,068)",Electronics,Headphones,Noise
318,boAt Airdopes 131 Elite ANC w/ Active Noise Cancellatio...,"₹1,299","₹6,990",81% off,4,"(18,96,429)",Electronics,Headphones,boAt
319,"SONY WH-CH520 with 50 Hrs Playtime, DSEE Upscale, Multi...","₹4,490","₹5,990",25% off,4.2,"(6,907)",Electronics,Headphones,SONY
320,OPPO Enco Air3 Pro Industry first Composite Bamboo Fibe...,"₹3,299","₹7,999",58% off,4.3,"(6,720)",Electronics,Headphones,OPPO
321,"Noise Buds Trance with 45 Hrs Playtime, Low Latency (up...",₹999,"₹2,499",60% off,4.1,"(28,212)",Electronics,Headphones,Noise
322,"boAt Airdopes 311 Pro w/ 50 HRS Playback, ASAP Charge &...",₹799,"₹4,990",83% off,3.9,"(7,042)",Electronics,Headphones,boAt
323,"Number SuperBuds 555 with Dual Pair, 66H Battery, 32dB ...","₹1,299","₹7,999",83% off,4.5,"(1,090)",Electronics,Headphones,Number
324,MZ NB111 (Wireless Headphone) Magnetic Neckband 250h st...,₹299,"₹1,199",75% off,3.8,"(23,639)",Electronics,Headphones,MZ
325,"Boult ProBass Fcharge with 40 hrs Playtime, ENC, Fast C...",₹999,"₹4,999",80% off,3.9,"(1,36,185)",Electronics,Headphones,Boult
326,"boAt Nirvana Ion 32dB Active Noise Cancellation, 120HRS...","₹1,999","₹8,999",77% off,4.1,"(89,576)",Electronics,Headphones,boAt
327,"JBL Tune 520 BT 57Hr Playtime, Pure Bass, Multi Connect...","₹3,999","₹4,999",20% off,4,"(1,733)",Electronics,Headphones,JBL
328,Aroma NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,₹399,"₹1,999",80% off,3.5,"(9,736)",Electronics,Headphones,Aroma
329,"Microflash Neckband H13 50hrs Battery, Deep Bass, Clear...",₹493,"₹1,999",75% off,3.6,"(1,317)",Electronics,Headphones,Microflash
330,SpinBot BattleBudz W20 Wired Gaming Earphones with Boom...,₹713,₹999,28% off,3.6,"(3,320)",Electronics,Headphones,SpinBot
331,Aroma NB140 Ranger 50 Hours* Playtime |Perfect for Musi...,₹499,"₹1,999",75% off,3.6,"(13,612)",Electronics,Headphones,Aroma
332,"HOPPUP Predator Xo1 Gaming Earbuds with 50H Playtime,13...",₹799,"₹4,999",84% off,4.1,"(25,974)",Electronics,Headphones,HOPPUP
333,TECHFIRE T60 Bullets Wireless Z Bass Edition Neckband h...,₹449,"₹3,850",88% off,3.5,"(36,673)",Electronics,Headphones,TECHFIRE
334,boAt Airdopes 131 with upto 60 hours and ASAP Charge Bl...,₹999,"₹2,990",66% off,4,"(18,96,429)",Electronics,Headphones,boAt
335,"Noise Aura Buds with Dual Device Pairing, 60 Hours of P...","₹1,499","₹4,499",66% off,4,"(4,870)",Electronics,Headphones,Noise
